"Dicionário de variáveis da PNAD 2015 - arquivo de pessoas 
;;;;;;Não aplicável;
561;12;V1261;125;Rendimento de outro tipo de pensão que recebia, normalmente, no mês de referência;Valor;R$;
;;;;;999 999 999 999;Sem declaração;
;;;;;;Não aplicável;
573;2;V1263;125;Código 05 - recebia normalmente rendimento de abono de permanência, no mês de referência;05;Existia rendimento de abono de permanência;
;;;;;;Não aplicável;
575;12;V1264;125;Rendimento de abono de permanência que recebia, normalmente, no mês de referência;Valor;R$;
;;;;;999 999 999 999;Sem declaração;
;;;;;;Não aplicável;
587;2;V1266;125;Código 06 - recebia normalmente rendimento de aluguel, no mês de referência;06;Existia rendimento de aluguel;
;;;;;;Não aplicável;
589;12;V1267;125;Rendimento de aluguel que recebia, normalmente, no mês de referência;Valor;R$;
;;;;;999 999 999 999;Sem declaração;
;;;;;;Não aplicável;
601;2;V1269;125;Código 07 - recebia normalmente rendimento de doação de não morador, no mês de referência;07;Existia rendimento de doação de não morador;
;;;;;;Não aplicável;
603;12;V1270;125;Rendimento de doação de não morador que recebia, normalmente, no mês de referência;Valor;R$;
;;;;;999 999 999 999;Sem declaração;
;;;;;;Não aplicável;
615;2;V1272;125;Código 08 - recebia normalmente juros de caderneta de poupança ou de outras aplicações financeiras, dividendos, programas sociais ou outros rendimentos, no mês de referência;08;Existiam rendimento de juros de caderneta de poupança ou de outras aplicações, dividendos, programas sociais ou outros rendimentos;
;;;;;;Não aplicável;
617;12;V1273;125;Juros de caderneta de poupança e de outras aplicações financeiras, dividendos, programas sociais e outros rendimentos que recebia, normalmente, no mês de referência;Valor;R$;
;;;;;999 999 999 999;Sem declaração;
;;;;;;Não aplicável;
629;1;V9126;126;O informante desta parte foi;2;A própria pessoa;
;;;;;4;Outro morador;
;;;;;6;Não morador;
;;;;;;Não aplicável;
PARTE 11 - CARACTERÍSTICAS DE FECUNDIDADE DAS MULHERES MORADORAS DE 10 ANOS OU MAIS DE IDADE;;;;;;;
630;1;V1101;1;Teve algum filho nascido vivo até a data de referência;1;Sim;
;;;;;3;Não;
;;;;;;Não aplicável;
631;2;V1141;4;Número de filhos tidos, do sexo masculino, que moravam no domicílio;00 a 30;Filho(s);
;;;;;;Não aplicável;
633;2;V1142;4;Número de filhos tidos, do sexo feminino, que moravam no domicílio;00 a 30;Filha(s);
;;;;;;Não aplicável;
635;2;V1151;5;Número de filhos tidos, do sexo masculino, ainda vivos que moravam em outro local qualquer;00 a 30;Filho(s);
;;;;;;Não aplicável;
637;2;V1152;5;Número de filhos tidos, do sexo feminino, ainda vivos que moravam em outro local qualquer;00 a 30;Filha(s);
;;;;;;Não aplicável;
639;1;V1153;5;Código 5 - Não sabe o número de filhos tidos, do sexo masculino, que moravam em outro local qualquer;5;Não sabe;
;;;;;;Não aplicável;
640;1;V1154;5;Código 7 - Não sabe o número de filhos tidos, do sexo feminino, que moravam em outro local qualquer;7;Não sabe;
;;;;;;Não aplicável;
641;2;V1161;6;Número de filhos tidos, do sexo masculino, que morreram;00 a 30;Filho(s);
;;;;;;Não aplicável;
643;2;V1162;6;Número de filhos tidos, do sexo feminino, que morreram;00 a 30;Filha(s);
;;;;;;Não aplicável;
645;1;V1163;6;Código 6 - Não sabe o número de filhos tidos, do sexo masculino, que já morreram;6;Não sabe;
;;;;;;Não aplicável;
646;1;V1164;6;Código 8 - Não sabe o número de filhos tidos, do sexo feminino, que já morreram;8;Não sabe;
;;;;;;Não aplicável;
647;1;V1107;7;Sexo do último filho tido nascido vivo até a data de referência;1;Masculino;
;;;;;3;Feminino;
;;;;;5;Não sabe;
;;;;;;Não aplicável;
648;2;V1181;8;Mês de nascimento do último filho tido nascido vivo;01 a 12;Mês(es);
;;;;;;Não aplicável;
650;4;V1182;8;Ano de nascimento do último filho tido nascido vivo;1899 a 2010;Ano;
;;;;;;Não aplicável;
654;1;V1109;9;O último filho tido nascido vivo ainda estava vivo na data de referência;1;Sim;
;;;;;3;Não;
;;;;;5;Não sabe;
;;;;;;Não aplicável;
655;1;V1110;10;Teve algum filho, com 7 meses ou mais de gestação, que nasceu morto até a data de referência;2;Sim;
;;;;;4;Não;
;;;;;;Não aplicável;
656;2;V1111;11;Número de filhos tidos nascidos mortos, do sexo masculino, até a data de referência;00 a 30;Filho(s);
;;;;;;Não aplicável;
658;2;V1112;11;Número de filhos tidos nascidos mortos, do sexo feminino, até a data de referência;00 a 30;Filha(s);
;;;;;;Não aplicável;
660;1;V1113;11;Código 5 - Não sabe o número de filhos tidos nascidos mortos, do sexo masculino, até a data de referência;5;Não sabe;
;;;;;;Não aplicável;
661;1;V1114;11;Código 7 - Não sabe o número de filhos tidos nascidos mortos, do sexo feminino, até a data de referência;7;Não sabe;
;;;;;;Não aplicável;
662;1;V1115;11a;O informante desta parte foi;1;A própria pessoa;
;;;;;3;Outro morador;
;;;;;5;Não morador;
;;;;;9;Sem declaração;
;;;;; ;não aplicável;
VARIÁVEIS DERIVADAS;;;;;;;
663;2;V4801;;"Nível de ensino, duração do ensino fundamental e série que frequentavam 
(todos os estudantes)";01;Maternal, jardim de infância etc.;
;;;;;02;Classe de alfabetização;
;;;;;03;Alfabetização de adultos;
;;;;;04;1ª série do ensino fundamental regular em 8 anos;
;;;;;05;2ª série do ensino fundamental regular em 8 anos;
;;;;;06;3ª série do ensino fundamental regular em 8 anos;
;;;;;07;4ª série do ensino fundamental regular em 8 anos;
;;;;;08;5ª série do ensino fundamental regular em 8 anos;
;;;;;09;6ª série do ensino fundamental regular em 8 anos;
;;;;;10;7ª série do ensino fundamental regular em 8 anos;
;;;;;11;8ª série do ensino fundamental regular em 8 anos;
;;;;;12;1ª série do ensino fundamental regular em 9 anos;
;;;;;13;2ª série do ensino fundamental regular em 9 anos;
;;;;;14;3ª série do ensino fundamental regular em 9 anos;
;;;;;15;4ª série do ensino fundamental regular em 9 anos;
;;;;;16;5ª série do ensino fundamental regular em 9 anos;
;;;;;17;6ª série do ensino fundamental regular em 9 anos;
;;;;;18;7ª série do ensino fundamental regular em 9 anos;
;;;;;19;8ª série do ensino fundamental regular em 9 anos;
;;;;;20;9ª série do ensino fundamental regular em 9 anos;
;;;;;21;Educação de jovens e adultos do ensino fundamental (seriado e não seriado);
;;;;;22;Regular do ensino médio ;
;;;;;23;Educação de jovens e adultos do ensino médio;
;;;;;24;Pré-vestibular;
;;;;;25;Superior, inclusive mestrado e doutorado;
;;;;;;Não aplicável;
665;2;V4802;;"Nível de ensino e grupos de séries do ensino fundamental que frequentavam 
(todos os estudantes)";01;Maternal, jardim de infância etc.;
;;;;;02;Classe de alfabetização;
;;;;;03;Alfabetização de adultos;
;;;;;04;1ª a 4ª séries do ensino fundamental regular em 8 anos ou de educação de jovens e adultos;
;;;;;05;5ª a 8ª séries do ensino fundamental regular em 8 anos ou de educação de jovens e adultos;
;;;;;06;1ª série do ensino fundamental regular em 9 anos;
;;;;;07;2ª a 5ª séries do ensino fundamental regular em 9 anos ;
;;;;;08;6ª a 9ª séries do ensino fundamental regular em 9 anos ;
;;;;;09;Educação de jovens e adultos não seriado do ensino fundamental;
;;;;;10;Ensino médio, inclusive pré-vestibular;
;;;;;11;Superior, inclusive mestrado ou doutorado;
;;;;;;Não aplicável;
667;2;V4803;;"Anos de estudo 
(todas as pessoas)";01;Sem instrução e menos de 1 ano;
;;;;;02;1 ano;
;;;;;03;2 anos;
;;;;;04;3 anos;
;;;;;05;4 anos;
;;;;;06;5 anos;
;;;;;07;6 anos;
;;;;;08;7 anos;
;;;;;09;8 anos;
;;;;;10;9 anos;
;;;;;11;10 anos;
;;;;;12;11 anos;
;;;;;13;12 anos;
;;;;;14;13 anos;
;;;;;15;14 anos;
;;;;;16;15 anos ou mais;
;;;;;17;Não determinados ;
;;;;;;Não aplicável;
669;1;V4704;;Condição de atividade na semana de referência para pessoas de 10 anos ou mais de idade;1;Economicamente ativas;
;;;;;2;Não economicamente ativas;
;;;;;;Não aplicável;
670;1;V4805;;Condição de ocupação na semana de referência para pessoas de 10 anos ou mais de idade;1;Ocupadas ;
;;;;;2;Desocupadas ;
;;;;;;Não aplicável;
671;2;V4706;;Posição na ocupação no trabalho principal da semana de referência para pessoas de 10 anos ou mais de idade;01;Empregado com carteira de trabalho assinada;
;;;;;02;Militar;
;;;;;03;Funcionário público estatutário;
;;;;;04;Outro empregado sem carteira de trabalho assinada;
;;;;;06;Trabalhador doméstico com carteira de trabalho assinada;
;;;;;07;Trabalhador doméstico sem carteira  de trabalho assinada;
;;;;;09;Conta própria;
;;;;;10;Empregador;
;;;;;11;Trabalhador na produção para o próprio consumo;
;;;;;12;Trabalhador na construção para o próprio uso;
;;;;;13;Não remunerado;
;;;;;;Não aplicável;
673;1;V4707;;Horas habitualmente trabalhadas por semana em todos os trabalhos da semana de referência para pessoas de 10 anos ou mais de idade;1;Até 14 horas;
;;;;;2;15 a 39 horas;
;;;;;3;40 a 44 horas;
;;;;;4;45 a 48 horas;
;;;;;5;49 horas ou mais;
;;;;;;Não aplicável;
674;1;V4808;;Atividade principal do empreendimento do trabalho principal da semana de referência para pessoas de 5 anos ou mais de idade;1;Agrícola;
;;;;;2;Não agrícola;
;;;;;;Não aplicável;
675;2;V4809;;Grupamentos de atividade principal do empreendimento do trabalho principal da semana de referência para pessoas de 10 anos ou mais de idade;01;Agrícola;
;;;;;02;Outras atividades industriais;
;;;;;03;Indústria de transformação;
;;;;;04;Construção;
;;;;;05;Comércio e reparação;
;;;;;06;Alojamento e alimentação;
;;;;;07;Transporte, armazenagem e comunicação;
;;;;;08;Administração pública;
;;;;;09;Educação, saúde e serviços sociais;
;;;;;10;Serviços domésticos;
;;;;;11;Outros serviços coletivos, sociais e pessoais;
;;;;;12;Outras atividades;
;;;;;13;Atividades maldefinidas ;
;;;;;;Não aplicável;
677;2;V4810;;Grupamentos ocupacionais do trabalho principal da semana de referência para pessoas de 10 anos ou mais de idade;01;Dirigentes em geral;
;;;;;02;Profissionais das ciências e das artes;
;;;;;03;Técnicos de nível médio;
;;;;;04;Trabalhadores de serviços administrativos;
;;;;;05;Trabalhadores dos serviços;
;;;;;06;Vendedores e prestadores de serviço do comércio;
;;;;;07;Trabalhadores agrícolas;
;;;;;08;Trabalhadores da produção de bens e serviços e de reparação e manutenção;
;;;;;09;Membros das forças armadas e auxiliares;
;;;;;10;Ocupações maldefinidas ;
;;;;;;Não aplicável;
679;1;V4711;;Contribuição para instituto de previdência em qualquer trabalho da semana de referência para pessoas de 10 anos ou mais de idade;1;Contribuinte;
;;;;;2;Não contribuinte;
;;;;;;Não aplicável;
680;1;V4812;;Atividade principal do empreendimento no trabalho principal do período de referência de 365 dias para pessoas de 5 anos ou mais de idade;1;Agrícola;
;;;;;2;Não agrícola;
;;;;;;Não aplicável;
681;1;V4713;;Condição de atividade no trabalho principal do período de referência de 365 dias para pessoas de 10 anos ou mais de idade;1;Economicamente ativas;
;;;;;2;Não economicamente ativas;
;;;;;;Não aplicável;
682;1;V4814;;Condição de ocupação no período de referência de 365 dias das pessoas de 10 anos ou mais de idade;1;Ocupadas ;
;;;;;2;Desocupadas ;
;;;;;;Não aplicável;
683;2;V4715;;Posição na ocupação no trabalho principal do período de referência de 365 dias para pessoas de 10 anos ou mais de idade;01;Empregado com carteirade trabalho assinada;
;;;;;02;Militar;
;;;;;03;Funcionário público estatutário;
;;;;;04;Outro empregado sem carteira de trabalho assinada;
;;;;;06;Trabalhador doméstico com carteira de trabalho assinada;
;;;;;07;Trabalhador doméstico sem carteira de trabalho assinada;
;;;;;09;Conta própria;
;;;;;10;Empregador;
;;;;;11;Não remunerado;
;;;;;12;Trabalhador na produção para o próprio consumo;
;;;;;13;Trabalhador na construção para o próprio uso;
;;;;;;Não aplicável;
685;2;V4816;;Grupamentos de atividade no trabalho principal do período de referência de 365 dias para pessoas de 10 anos ou mais de idade;01;Agrícola;
;;;;;02;Outras atividades industriais;
;;;;;03;Indústria de transformação;
;;;;;04;Construção;
;;;;;05;Comércio e reparação;
;;;;;06;Alojamento e alimentação;
;;;;;07;Transporte, armazenagem e comunicação;
;;;;;08;Administração pública;
;;;;;09;Educação, saúde e serviços sociais;
;;;;;10;Serviços domésticos;
;;;;;11;Outros serviços coletivos, sociais e pessoais;
;;;;;12;Outras atividades;
;;;;;13;Atividades maldefinidas ;
;;;;;;Não aplicável;
687;2;V4817;;Grupamentos ocupacionais do trabalho principal do período de referência de 365 dias para pessoas de 10 anos ou mais de idade;01;Dirigentes em geral;
;;;;;02;Profissionais das ciências e das artes;
;;;;;03;Técnicos de nível médio;
;;;;;04;Trabalhadores de serviços administrativos;
;;;;;05;Trabalhadores dos serviços;
;;;;;06;Vendedores e prestadores de serviço do comércio;
;;;;;07;Trabalhadores agrícolas;
;;;;;08;Trabalhadores da produção de bens e serviços e de reparação e manutenção;
;;;;;09;Membros das forças armadas e auxiliares;
;;;;;10;Ocupações maldefinidas ;
;;;;;;Não aplicável;
689;12;V4718;;Rendimento mensal do trabalho principal para pessoas de 10 anos ou mais de idade;Valor;R$;
;;;;;999 999 999 999;Sem declaração;
;;;;;;Não aplicável;
701;12;V4719;;Rendimento mensal de todos os trabalhos para pessoas de 10 anos ou mais de idade;Valor;R$;
;;;;;999 999 999 999;Sem declaração;
;;;;;;Não aplicável;
713;12;V4720;;Rendimento mensal de todas as fontes para pessoas de 10 anos ou mais de idade;Valor;R$;
;;;;;999 999 999 999;Sem declaração;
;;;;;;Não aplicável;
725;12;V4721;;Rendimento mensal domiciliar para todas as unidades domiciliares (exclusive o rendimento das pessoas cuja condição na unidade domiciliar era pensionista, empregado doméstico ou parente do empregado doméstico e das pessoas de menos de 10 anos de idade);Valor;R$;
;;;;;999 999 999 999;Sem declaração;
;;;;;;Não aplicável;
737;12;V4722;;Rendimento mensal familiar para todas as unidades domiciliares (exclusive o rendimento das pessoas cuja condição na família era pensionista, empregado doméstico ou parente do empregado doméstico e pessoas de menos de 10 anos de idade);Valor;R$;
;;;;;999 999 999 999;Sem declaração;
;;;;;;Não aplicável;
749;2;V4723;;Tipo de família para todas as unidades domiciliares (em todos os tipos de família podem existir pessoas cuja condição na família era outro parente, agregado, pensionista, empregado doméstico ou parente do empregado doméstico);01;Casal sem filhos;
;;;;;02;Casal com todos os filhos menores de 14 anos;
;;;;;03;Casal com todos os filhos de 14 anos ou mais;
;;;;;04;Casal com filhos menores de 14 anos e de 14 anos ou mais;
;;;;;06;Mãe com todos os filhos menores de 14 anos;
;;;;;07;Mãe com todos os filhos de 14 anos ou mais;
;;;;;08;Mãe com filhos menores de 14 anos e de 14 anos ou mais;
;;;;;10;Outros tipos de família;
751;2;V4724;;Número de componentes da família (exclusive as pessoas cuja condição na família era pensionista, empregado doméstico ou parente do empregado doméstico);01 a 30;Pessoa(s);
;;;;;;Não aplicável;
753;1;V4727;;Código de área censitária;1;Região metropolitana;
;;;;;2;Autorrepresentativo;
;;;;;3;Não autorrepresentativo;
754;1;V4728;;Código de situação censitária;1;Urbana - Cidade ou vila, área urbanizada;
;;;;;2;Urbana - Cidade ou vila, área não-urbanizada;
;;;;;3;Urbana - Área urbana isolada;
;;;;;4;Rural - Aglomerado rural de extensão urbana;
;;;;;5;Rural - Aglomerado rural, isolado, povoado;
;;;;;6;Rural - Aglomerado rural, isolado, núcleo;
;;;;;7;Rural - Aglomerado rural, isolado, outros aglomerados;
;;;;;8;Rural – Zona rural exclusive aglomerado rural ;
755;5;V4729;;Peso da pessoa;;;
760;5;V4732;;Peso da família;Igual ao peso da pessoa de referência da família;;
765;1;V4735;;Controle da tabulação de fecundidade, para mulheres com 10 anos ou mais de idade;0;Não usado para tabulação ;
;;;;;1;Usado para tabulação;
;;;;;;Não aplicável;
766;1;V4838;;"Grupos de anos de estudo
(todas as pessoas)";1;Sem instrução e menos de 1 ano;
;;;;;2;1 a 3 anos;
;;;;;3;4 a 7 anos;
;;;;;4;8 a 10 anos;
;;;;;5;11 a 14 anos;
;;;;;6;15 anos ou mais;
;;;;;7;Não determinados ;
;;;;;;Não aplicável;
767;1;V6502;;Criança de 5 a 17 anos de idade;0;Não;
;;;;;1;Sim;
768;2;V4741;;Número de componentes do domícilio (exclusive as pessoas cuja condição na unidade domiciliar era pensionista, empregado doméstico ou parente do empregado doméstico) ;01 a 30;Pessoas;
;;;;;;Não aplicável;
770;12;V4742;;Rendimento mensal domiciliar per capita ;Valor;R$;
;;;;;999 999 999 999;Sem declaração;
;;;;;;Não aplicável;
782;2;V4743;;Faixa de rendimento mensal domiciliar per capita ;00;Sem rendimento;
;;;;;01;Até ¼ salário mínimo;
;;;;;02;Mais de ¼ até ½ salário mínimo;
;;;;;03;Mais de ½ até 1 salário mínimo;
;;;;;04;Mais de 1 até 2 salários mínimos;
;;;;;05;Mais de 2 até 3 salários mínimos;
;;;;;06;Mais de 3 até 5 salários mínimos;
;;;;;07;Mais de 5 salários mínimos;
;;;;;99;Sem declaração;
;;;;;;Não aplicável;
784;1;V4745;;Nível de instrução mais elevado alcançado (todas as pessoas);1;Sem instrução;
;;;;;2;Fundamental incompleto ou equivalente;
;;;;;3;Fundamental completo ou equivalente;
;;;;;4;Médio incompleto ou equivalente;
;;;;;5;Médio completo ou equivalente;
;;;;;6;Superior incompleto ou equivalente;
;;;;;7;Superior completo ;
;;;;;8;Não determinado;
;;;;;;Não aplicável;
785;1;V4746;;Situação de ocupação na semana de referência das pessoas de 5 anos ou mais de idade;1;Ocupadas;
;;;;;2;Não ocupadas;
;;;;;;Não aplicável;
786;1;V4747;;Atividade principal do empreendimento do trabalho principal da semana de referência para pessoas de 10 anos ou mais de idade;1;Agrícola;
;;;;;2;Não agrícola;
;;;;;;Não aplicável;
787;1;V4748;;Atividade principal do empreendimento do trabalho principal do período de referência de 365 dias para pessoas de 10 anos ou mais de idade;1;Agrícola;
;;;;;2;Não agrícola;
;;;;;;Não aplicável;
788;1;V4749;;Situação de ocupação no período de referência de 365 dias das pessoas de 5 anos ou mais de idade;1;Ocupadas;
;;;;;2;Não ocupadas;
;;;;;;Não aplicável;
789;12;V4750;;Rendimento mensal familiar per capita ;Valor;R$;
;;;;;999 999 999 999;Sem declaração;
;;;;;;Não aplicável;
801;8;V9993;;data de geração do arquivo de microdados;Data ordenada na forma: ano (4algarismos), mês (2) e dia (2) - AAAAMMDD;;
